# Derived from google/mozc emoji_data.tsv, revision 9fbd649bea4c5e99cd8ad5e487213b26a953a376
# Copyright 2010-2018, Google Inc. All rights reserved.
# License: BSD-3-Clause; see THIRD_PARTY_LICENSES for full terms.
# Unicode CLDR 46.1; Copyright © 2004-2024 Unicode, Inc.
# License: Unicode-3.0; see THIRD_PARTY_LICENSES for full terms.
# azooKey porter version: 1
# Emoji version ceiling: 15.0
# Product aliases: 😄 = わらい / smile (preferred equal match).
#️⃣	かこみすうじ|しゃーぷ|しゃーぷだいやる		絵文字	1874
🇳🇬	ないじぇりあ|はた		絵文字	1502
🇳🇮	にからぐあ|はた		絵文字	1501
🇳🇱	おらんだ|はた		絵文字	1500
🇳🇴	のるうぇー|はた		絵文字	1499
🇳🇵	ねぱーる|はた		絵文字	1498
🇳🇷	なうる|はた		絵文字	1497
🇳🇺	にうえ|はた		絵文字	1496
🇳🇿	にゅーじーらんど|はた		絵文字	1495
🇴🇲	おまーん|はた		絵文字	1494
🇵🇦	はた|ぱなま		絵文字	1493
🇵🇪	はた|ぺるー		絵文字	1492
🇵🇫	はた|ふつりょうぽりねしあ		絵文字	1491
🇵🇬	はた|ぱぷあにゅーぎにあ		絵文字	1490
🇵🇭	はた|ふぃりぴん		絵文字	1489
🇵🇰	はた|ぱきすたん		絵文字	1488
🇵🇱	はた|ぽーらんど		絵文字	1487
🇵🇲	さんぴえーるとう|はた|みくろんとう		絵文字	1486
🇵🇳	はた|ぴとけあんしょとう		絵文字	1485
🇵🇷	はた|ぷえるとりこ		絵文字	1484
🇵🇸	はた|ぱれすちなじちく		絵文字	1483
🇵🇹	はた|ぽるとがる		絵文字	1482
🇵🇼	はた|ぱらお		絵文字	1481
🇵🇾	はた|ぱらぐあい		絵文字	1480
🇶🇦	かたーる|はた		絵文字	1479
🇷🇪	はた|れゆにおん		絵文字	1478
🇷🇴	はた|るーまにあ		絵文字	1477
🇷🇸	せるびあ|はた		絵文字	1476
🇷🇺	こっき|はた|ろしあ		絵文字	1475
🇷🇼	はた|るわんだ		絵文字	1474
🇸🇦	さうじあらびあ|はた		絵文字	1473
🇸🇧	そろもんしょとう|はた		絵文字	1472
🇸🇨	せーしぇる|はた		絵文字	1471
🇸🇩	すーだん|はた		絵文字	1470
🇸🇪	すうぇーでん|はた		絵文字	1469
🇸🇬	しんがぽーる|はた		絵文字	1468
🇸🇭	せんとへれな|はた		絵文字	1467
🇸🇮	すろべにあ|はた		絵文字	1466
🇸🇯	すばーるばるしょとう|はた|やんまいえんとう		絵文字	1465
🇸🇰	すろばきあ|はた		絵文字	1464
🇸🇱	しえられおね|はた		絵文字	1463
🇸🇲	さんまりの|はた		絵文字	1462
🇸🇳	せねがる|はた		絵文字	1461
🇸🇴	そまりあ|はた		絵文字	1460
🇸🇷	すりなむ|はた		絵文字	1459
🇸🇸	はた|みなみすーだん		絵文字	1458
🇸🇹	さんとめぷりんしぺ|はた		絵文字	1457
🇸🇻	えるさるばどる|はた		絵文字	1456
🇸🇽	しんとまーるてん|はた		絵文字	1455
🇸🇾	しりあ|はた		絵文字	1454
🇸🇿	えすわてぃに|はた		絵文字	1453
🇹🇦	とりすたんだくーにゃ|はた		絵文字	1452
🇹🇨	たーくすかいこすしょとう|はた		絵文字	1451
🇹🇩	ちゃど|はた		絵文字	1450
🇹🇫	はた|ふつりょうきょくなんしょとう		絵文字	1449
🇹🇬	とーご|はた		絵文字	1448
🇹🇭	たい|はた		絵文字	1447
🇹🇯	たじきすたん|はた		絵文字	1446
🇹🇰	とけらう|はた		絵文字	1445
🇹🇱	はた|ひがしてぃもーる		絵文字	1444
🇹🇲	とるくめにすたん|はた		絵文字	1443
🇹🇳	ちゅにじあ|はた		絵文字	1442
🇹🇴	とんが|はた		絵文字	1441
🇹🇷	とるこ|はた		絵文字	1440
🇹🇹	とりにだーどとばご|はた		絵文字	1439
🇹🇻	つばる|はた		絵文字	1438
🇹🇼	たいわん|はた		絵文字	1437
🇹🇿	たんざにあ|はた		絵文字	1436
🇺🇦	うくらいな|はた		絵文字	1435
🇺🇬	うがんだ|はた		絵文字	1434
🇺🇲	がっしゅうこくりょうゆうしょうりとう|はた		絵文字	1433
🇺🇳	こくさいれんごう|こくれん|はた		絵文字	1432
🇺🇸	あめりか|あめりかがっしゅうこく|こっき|はた		絵文字	1431
🇺🇾	うるぐあい|はた		絵文字	1430
🇺🇿	うずべきすたん|はた		絵文字	1429
🇻🇦	はた|ばちかん|ばちかんしこく		絵文字	1428
🇻🇨	せんとびんせんとおよびぐれなでぃーんしょとう|はた		絵文字	1427
🇻🇪	はた|べねずえら		絵文字	1426
🇻🇬	えいりょうゔぁーじんしょとう|はた		絵文字	1425
🇻🇮	はた|べいりょうゔぁーじんしょとう		絵文字	1424
🇻🇳	はた|べとなむ		絵文字	1423
🇻🇺	はた|ばぬあつ		絵文字	1422
🇼🇫	うぉりすふつな|はた		絵文字	1421
🇼🇸	さもあ|はた		絵文字	1420
🇽🇰	こそぼ|はた		絵文字	1419
🇾🇪	いえめん|はた		絵文字	1418
🇾🇹	はた|まよっと		絵文字	1417
🇿🇦	はた|みなみあふりか		絵文字	1416
🇿🇲	ざんびあ|はた		絵文字	1415
🇿🇼	じんばぶえ|はた		絵文字	1414
🈁	ここ|ここのまーく	button|here|japanese|japanese_here_button|katakana	ココのマーク	1413
🈂️	さ|さのまーく|さーびす|さーびすりょう		サ	1412
🈚️	ただ|む|むまーく|むりょう		絵文字	1411
🈯️	してい|していせき|ゆび|ゆびまーく		絵文字	1410
🈲	きん|きんし|きんまーく|げんきん	button|ideograph|japanese|japanese_prohibited_button|prohibited	禁マーク	1409
🈳	あき|あきまーく|から|くう|くうしつ|くうせき	button|ideograph|japanese|japanese_vacancy_button|vacancy	空マーク	1408
🈴	ごう|ごうかく|ごうまーく	button|grade|ideograph|japanese|japanese_passing_grade_button|passing	合マーク	1407
🈵	まん|まんいん|まんしつ|まんしゃ|まんせき|まんまーく	button|ideograph|japanese|japanese_no_vacancy_button|no|vacancy	満マーク	1406
🈶	ゆう|ゆうげん|ゆうまーく|ゆうりょう	button|charge|free|ideograph|japanese|japanese_not_free_of_charge_button|not	有マーク	1405
🈷️	げつがく|つき|つきぎめ|つきまーく		月	1404
🈸	しん|しんせい|しんまーく|もうしこみ	application|button|ideograph|japanese|japanese_application_button	申マーク	1403
🈹	でぃすかうんと|わり|わりびき|わりまーく	button|discount|ideograph|japanese|japanese_discount_button	割マーク	1402
🈺	えい|えいぎょう|えいぎょうちゅう|えいぎょうび|えいまーく	business|button|ideograph|japanese|japanese_open_for_business_button|open	営マーク	1401
🉐	おとく|とく|ばーげん|まるとく	bargain|button|ideograph|japanese|japanese_bargain_button	マル得	1400
🉑	か|かのう|かまーく|きょか	acceptable|button|ideograph|japanese|japanese_acceptable_button	可マーク	1399
🌀	うず|うずまき|くるくる|ぐるぐる|さいくろん|たいふう|てんき|はりけーん|めまい|もやもや	cyclone|dizzy|hurricane|twister|typhoon|weather	渦巻き	1398
🌁	きり|きりのとかい|とかい|もや	fog|foggy	霧の都会	1397
🌂	あめ|かさ|てんき|とじたかさ|もちもの	closed|closed_umbrella|clothing|rain|umbrella	閉じた傘	1396
🌃	ながれぼし|ほし|ほしぞら|やけい|よる|よるのとかい	night|night_with_stars|star|stars	夜の都会	1395
🌄	あさ|あさひ|ごらいこう|たいよう|ひので|やまからひので	morning|mountains|over|sun|sunrise|sunrise_over_mountains	山から日の出	1394
🌅	あさ|あさひ|たいよう|にっこう|ひので	morning|nature|sun|sunrise	日の出	1393
🌆	とかい|とし|びる|ゆうがた|ゆうぐれ|ゆうぐれのとかい|ゆうひ|よる	at|building|city|cityscape|cityscape_at_dusk|dusk|evening|landscape|sun|sunset	夕暮れの都会	1392
🌇	たいよう|にちぼつ|ひぐれ|びる|ゆうがた|ゆうぐれ|ゆうひ	building|dusk|sun|sunset	夕日	1391
🌈	げい|てんき|とらんすじぇんだー|にじ|ばいせくしゅある|れいんぼー|れずびあん	gay|genderqueer|glbt|glbtq|lesbian|lgbt|lgbtq|lgbtqia|nature|pride|queer|rain|rainbow|trans|transgender|weather	虹	1390
🌉	はし|やけい|よる|よるのはし	at|bridge|bridge_at_night|night	夜の橋	1389
🌊	うみ|しぜん|てんき|なみ|はろう	nature|ocean|surf|surfer|surfing|water|water_wave|wave	波	1388
🌋	かざん|ふんか|やま|ようがん	eruption|mountain|nature|volcano	火山	1387
🌌	あまのがわ|うちゅう|ぎんが|ほしぞら|みるきーうぇい|よぞら	milky|milky_way|space|way	天の川	1386
🌍️	あふりか|せかい|ちきゅう|よーろっぱ		絵文字	1385
🌎️	あめりか|あめりかたいりく|せかい|ちきゅう		絵文字	1384
🌏️	あじあ|おーすとらりあ|せかい|ちきゅう		地球	1383
🌐	いんたーねっと|しごせん|しごせんのあるちきゅう|ちきゅう	earth|globe|globe_with_meridians|internet|meridians|web|world|worldwide	子午線のある地球	1382
🌑	うちゅう|しんげつ|つき|やみ	dark|moon|new|new_moon|space	新月	1381
🌒	うちゅう|つき|はつづき|みかづき	crescent|dreams|moon|space|waxing|waxing_crescent_moon	初月	1380
🌓	うちゅう|じょうげん|じょうげんのつき|つき|はんげつ	first|first_quarter_moon|moon|quarter|space	上弦の月	1379
🌔	うちゅう|かけづき|じゅうさんよつき|つき|とおかやのつき	gibbous|moon|space|waxing|waxing_gibbous_moon	十三夜月	1378
🌕️	うちゅう|つき|まんげつ		満月	1377
🌖	いまちづき|うちゅう|つき|ねまちづき	gibbous|moon|space|waning|waning_gibbous_moon	寝待月	1376
🌗	うちゅう|かげん|かげんのつき|つき|はんげつ	last|last_quarter_moon|moon|quarter|space	下弦の月	1375
🌘	ありあけづき|うちゅう|つき|みかづき	crescent|moon|space|waning|waning_crescent_moon	有明月	1374
🌙	うちゅう|つき|みかづき	crescent|crescent_moon|moon|ramadan|space	三日月	1373
🌚	かお|かおのあるしんげつ|しんげつ|つき	face|moon|new|new_moon_face|space	顔のある新月	1372
🌛	かお|かおのあるじょうげんのつき|じょうげんのつき|つき|はんげつ|みかづき	face|first|first_quarter_moon_face|moon|quarter|space	顔のある上弦の月	1371
🌜️	かお|かおのあるかげんのつき|かげんのつき|つき|はんげつ		絵文字	1370
🌝	かお|かおのあるまんげつ|つき|まんげつ	bright|face|full|full_moon_face|moon	顔のある満月	1369
🌞	かお|かおのあるたいよう|たいよう	beach|bright|day|face|heat|shine|sun|sun_with_face|sunny|sunshine|weather	顔のある太陽	1368
🌟	かがやき|きらきら|きらきらぼし|すたー|ほし	glittery|glow|glowing|glowing_star|night|shining|sparkle|star|win	きらきら星	1367
🌠	うちゅう|すたー|ながれぼし|ほし|よる	falling|night|shooting|shooting_star|space|star	流れ星	1366
🌡️	おんど|おんどけい|かんだんけい|きおん|てんき		絵文字	1365
🌤️	くも|たいよう|てんき|はれ|はれときどきくもり		絵文字	1364
🌥️	くも|くもり|くもりいちじはれ|たいよう|てんき		絵文字	1363
🌦️	あめときどきはれ|くも|くもり|たいよう|てんき|てんきあめ		絵文字	1362
🌧️	あまぐも|あめ|くも|てんき		絵文字	1361
🌨️	くも|てんき|ゆき|ゆきぐも		絵文字	1360
🌩️	いなずま|かみなり|くも|てんき|らいうん		絵文字	1359
🌪️	たつまき|てんき|とっぷう|とるねーど		絵文字	1358
🌫️	きり|くも|くもり|てんき		絵文字	1357
🌬️	かお|かおのあるかぜ|かぜ|くも		絵文字	1356
🌭	そーせーじ|ふらんくふると|ほっとどっぐ	dog|frankfurter|hot|hot_dog|hotdog|sausage	ホットドッグ	1355
🌮	たこす|めきしかん|めきしこりょうり	mexican|taco	タコス	1354
🌯	そふとたこす|ぶりとー|めきしかん|めきしこりょうり|らっぷさんど	burrito|mexican|wrap	ブリトー	1353
🌰	くり|やさい	almond|chestnut|plant	くり	1352
🌱	しんめ|ふたば|め	plant|sapling|seedling|sprout|young	新芽	1351
🌲	き|じょうりょくじゅ|もり	christmas|evergreen|evergreen_tree|forest|pine|tree	常緑樹	1350
🌳	き|もり|らくようじゅ	deciduous|deciduous_tree|forest|green|habitat|shedding|tree	落葉樹	1349
🌴	き|ねったい|びーち|やし|やしのき	beach|palm|palm_tree|plant|tree|tropical	ヤシの木	1348
🌵	さばく|さぼてん|しょくぶつ	cactus|desert|drought|nature|plant	サボテン	1347
🌶️	からい|こうしんりょう|とうがらし|やさい		絵文字	1346
🌷	かいか|しょくぶつ|ちゅーりっぷ|はな	blossom|flower|growth|plant|tulip	チューリップ	1345
🌸	かいか|さくら|しょくぶつ|はな	blossom|cherry|cherry_blossom|flower|plant|spring|springtime	桜	1344
🌹	あかいばら|しょくぶつ|はな|ばら|ろーず	beauty|elegant|flower|love|plant|red|rose|valentine	バラ	1343
🌺	しょくぶつ|はいびすかす|はな	flower|hibiscus|plant	ハイビスカス	1342
🌻	はな|ひまわり	flower|outdoors|plant|sun|sunflower	ヒマワリ	1341
🌼	かいか|きんぽうげ|さいたはな|しょくぶつ|はな	blossom|buttercup|dandelion|flower|plant	開花	1340
🌽	こーん|とうもろこし|やさい	corn|crops|ear|ear_of_corn|farm|maize|maze	とうもろこし	1339
🌾	いなほ|いね|くさ|こくもつ|こめ|すすき	ear|grain|grains|plant|rice|sheaf|sheaf_of_rice	稲	1338
🌿	くさ|こうそう|は|はっぱ|はーぶ|やくそう	herb|leaf|plant	ハーブ	1337
🍀	くさ|くろーばー|しょくぶつ|は|よつば|よつばのくろーばー	4|clover|four|four-leaf|four_leaf_clover|irish|leaf|lucky|plant	四つ葉のクローバー	1336
🍁	おちば|かえで|こうよう|は|もみじ	falling|leaf|maple|maple_leaf	かえで	1335
🍂	おちば|かれは|このは|は|はっぱ	autumn|fall|fallen|fallen_leaf|falling|leaf	落ち葉	1334
🍃	おちば|かぜ|かぜにゆれるは|このは|は|はっぱ|びゅうびゅう	blow|flutter|fluttering|leaf|leaf_fluttering_in_wind|wind	風に揺れる葉	1333
🍄	きのこ|きんるい|どく|まっしゅるーむ|やさい	fungus|mushroom|toadstool	キノコ	1332
🍅	くだもの|とまと|やさい	food|fruit|tomato|vegetable	トマト	1331
🍆	なす|やさい	aubergine|eggplant|vegetable	ナス	1330
🍇	くだもの|ぐれーぷ|ぶどう	dionysus|fruit|grape|grapes	ぶどう	1329
🍈	くだもの|ますくめろん|めろん|やさい	cantaloupe|fruit|melon	メロン	1328
🍉	くだもの|すいか|やさい	fruit|watermelon	スイカ	1327
🍊	おれんじ|かんきつるい|くだもの|ねくたりん|みかん	c|citrus|fruit|nectarine|orange|tangerine|vitamin	みかん	1326
🍋	かんきつるい|くだもの|すっぱい|れもん	citrus|fruit|lemon|sour	レモン	1325
🍌	かりうむ|くだもの|ばなな	banana|fruit|potassium	バナナ	1324
🍍	くだもの|とろぴかる|ぱいなっぷる|ぱいん	colada|fruit|pina|pineapple|tropical	パイナップル	1323
🍎	あかりんご|あっぷる|くだもの|りんご	apple|diet|food|fruit|health|red|red_apple|ripe	赤リンゴ	1322
🍏	あおりんご|あっぷる|くだもの|りんご	apple|fruit|green|green_apple	青リンゴ	1321
🍐	くだもの|せいようなし|なし|ようなし	fruit|pear	洋ナシ	1320
🍑	くだもの|ぴーち|もも	fruit|peach	桃	1319
🍒	くだもの|さくらんぼ|ちぇりー	berries|cherries|cherry|fruit|red	さくらんぼ	1318
🍓	いちご|くだもの|すとろべりー	berry|fruit|strawberry	いちご	1317
🍔	はんばーがー|ばーがー|ふぁすとふーど	burger|eat|fast|food|hamburger|hungry	ハンバーガー	1316
🍕	ちーず|ぴざ|ぴっつぁ|ぺぱろに	cheese|food|hungry|pepperoni|pizza|slice	ピザ	1315
🍖	にく|ほね|ほねつきにく|ももにく	bone|meat|meat_on_bone	骨付き肉	1314
🍗	ちきん|とりももにく|にく|ほね|ほねつきにく|ももにく	bone|chicken|drumstick|hungry|leg|poultry|poultry_leg|turkey	鶏もも肉	1313
🍘	おかし|せんべい	cracker|food|rice|rice_cracker	せんべい	1312
🍙	おにぎり|おむすび|こめ|わしょく	ball|food|japanese|rice|rice_ball	おにぎり	1311
🍚	こめ|ごはん|ちゃわん|らいす	cooked|cooked_rice|food|rice	ごはん	1310
🍛	かれー|かれーらいす|らいす	curry|curry_rice|food|rice	カレーライス	1309
🍜	あつあつ|すーぷ|どんぶり|ぬーどる|はし|めん|らーめん	bowl|chopsticks|food|noodle|pho|ramen|soup|steaming|steaming_bowl	ラーメン	1308
🍝	いたりありょうり|すぱげってぃ|すぱげってぃー|すぱげてぃ|ぱすた|みーとそーす	food|meatballs|pasta|restaurant|spaghetti	スパゲッティ	1307
🍞	こむぎ|しょくぱん|ぱん|べーかりー	bread|carbs|food|grain|loaf|restaurant|toast|wheat	食パン	1306
🍟	ふぁすとふーど|ふらいどぽてと|ふれんちふらい|ぽてと|ぽてとふらい	fast|food|french|french_fries|fries	フライドポテト	1305
🍠	いも|さつまいも|やきいも	food|potato|roasted|roasted_sweet_potato|sweet	焼き芋	1304
🍡	おだんご|くし|だんご|でざーと|わがし	dango|dessert|japanese|skewer|stick|sweet	だんご	1303
🍢	おでん|くし|ねりもの	food|kebab|oden|restaurant|seafood|skewer|stick	おでん	1302
🍣	おすし|すし	food|sushi	すし	1301
🍤	えび|えびてん|えびふらい|てんぷら|ふらい	fried|fried_shrimp|prawn|shrimp|tempura	エビフライ	1300
🍥	うず|うずまき|なると|ねりもの	cake|fish|fish_cake_with_swirl|food|pastry|restaurant|swirl	なると	1299
🍦	あいす|おかし|すいーつ|そふと|そふとくりーむ|でざーと	cream|dessert|food|ice|icecream|restaurant|serve|soft|soft_ice_cream|sweet	ソフトクリーム	1298
🍧	あいす|おかし|かきごおり|こおり|しぇいぶあいす|すいーつ|でざーと	dessert|ice|restaurant|shaved|shaved_ice|sweet	かき氷	1297
🍨	あいす|あいすくりーむ|おかし|すいーつ|でざーと	cream|dessert|food|ice|ice_cream|restaurant|sweet	アイスクリーム	1296
🍩	おかし|すいーつ|でざーと|どーなつ	breakfast|dessert|donut|doughnut|food|sweet	ドーナツ	1295
🍪	おかし|くっきー|すいーつ|ちょこれーとちっぷ|でざーと	chip|chocolate|cookie|dessert|sweet	クッキー	1294
🍫	いたちょこ|おかし|すいーつ|ちょこ|ちょこれーと|でざーと	bar|candy|chocolate|chocolate_bar|dessert|halloween|sweet|tooth	チョコレート	1293
🍬	あめ|おかし|きゃんでぃ|きゃんでぃー|むしば	candy|cavities|dessert|halloween|restaurant|sweet|tooth|wrapper	キャンディ	1292
